artist,album,date,week_num,meta_score,user_score
Manchester Orchestra,Mean Everything To Nothing,"April 21, 2009",17,70,81
Iran,Dissolver,"February 17, 2009",8,70,0
Mandy Moore,Amanda Leigh,"May 26, 2009",22,70,83
Simian Mobile Disco,Temporary Pleasure,"September 15, 2009",38,70,78
Franz Ferdinand,Tonight: Franz Ferdinand,"January 27, 2009",5,70,85
Omar Rodriguez-Lopez,Old Money,"January 27, 2009",5,70,75
Various Artists,The Twilight Saga: New Moon [OST],"October 16, 2009",42,70,53
Jason Isbell and the 400 Unit,Jason Isbell And The 400 Unit,"February 17, 2009",8,70,84
Mariah Carey,Memoirs Of An Imperfect Angel,"September 29, 2009",40,70,75
Cotton Jones,Paranoid Cocoon,"January 27, 2009",5,70,84
Eugene McGuinness,Eugene Mcguinness,"June 23, 2009",26,70,0
The Black Heart Procession,Six,"October 6, 2009",41,70,0
Chali 2na,Fish Outta Water,"July 7, 2009",28,70,88
Joe Pernice,It Feels So Good When I Stop,"August 4, 2009",32,70,0
Malajube,Labyrinthes,"March 31, 2009",14,70,85
Bob Mould,Life And Times,"April 7, 2009",15,70,88
Ramona Falls,Intuit,"August 18, 2009",34,70,86
Robin Thicke,Sex Therapy,"December 15, 2009",51,70,58
Kid Sister,Ultraviolet,"November 17, 2009",47,70,70
Mika,The Boy Who Knew Too Much,"September 22, 2009",39,70,86
The Most Serene Republic,...And the Ever Expanding Universe,"July 14, 2009",29,70,80
Elvis Costello,"Secret, Profane & Sugarcane","June 2, 2009",23,70,63
Hope Sandoval & the Warm Inventions,Through The Devil Softly,"September 29, 2009",40,70,86
Jay Farrar And Benjamin Gibbard,One Fast Move Or I’m Gone: Kerouac’s Big Sur,"October 20, 2009",43,70,0
Kelly Clarkson,All I Ever Wanted,"March 10, 2009",11,70,67
Matt & Kim,Grand,"January 20, 2009",4,70,85
Depeche Mode,Sounds Of The Universe,"April 21, 2009",17,70,74
Buffy Sainte-Marie,Running For The Drum,"August 11, 2009",33,69,0
Jeff Buckley,Grace Around the World,"June 2, 2009",23,69,71
Gossip,Music For Men,"October 6, 2009",41,69,85
Simon Joyner,Out Into The Snow,"September 15, 2009",38,69,0
Slaughterhouse,Slaughterhouse,"August 11, 2009",33,69,81
Basement Jaxx,Scars,"September 22, 2009",39,69,80
Crocodiles,Summer Of Hate,"April 28, 2009",18,69,76
Asobi Seksu,Hush,"February 17, 2009",8,69,78
Benjy Ferree,"Come Back To The Five & Dime, Bobby Dee Bobby Dee","February 17, 2009",8,69,0
Cage,Depart From Me,"July 7, 2009",28,69,83
Dananananaykroyd,Hey Everyone,"April 6, 2009",15,69,84
Devendra Banhart,What Will We Be,"October 27, 2009",44,69,77
Seeland,Tomorrow Today,"March 17, 2009",12,69,0
Mark Olson & Gary Louris,Ready For The Flood,"January 27, 2009",5,69,0
Alice in Chains,Black Gives Way To Blue,"September 29, 2009",40,69,88
Ben Harper And Relentless7,White Lies For Dark Times,"May 5, 2009",19,69,88
The View,Which Bitch?,"February 2, 2009",6,69,81
Two Fingers,Two Fingers,"April 14, 2009",16,69,86
Jemina Pearl,Break It Up,"October 6, 2009",41,69,0
Kleerup,Kleerup,"July 28, 2009",31,69,0
Grand Duchy,Petits Fours,"April 14, 2009",16,69,87
The Rumble Strips,Welcome To The Walk Alone,"July 13, 2009",29,69,0
Ben Kweller,Changing Horses,"February 3, 2009",6,69,0
Cold Cave,Love Comes Close,"November 3, 2009",45,69,0
John Frusciante,The Empyrean,"January 27, 2009",5,69,89
Wild Light,Adult Nights,"March 3, 2009",10,68,68
It Hugs Back,Inside Your Guitar,"April 7, 2009",15,68,0
MV & EE With The Golden Road,Drone Trailer,"January 20, 2009",4,68,0
Amazing Baby,Rewild,"June 23, 2009",26,68,51
Ghostface Killah,Ghostdini: Wizard Of Poetry,"September 29, 2009",40,68,83
Acoustic Ladyland,Living With A Tiger,"July 6, 2009",28,68,0
The Phenomenal Handclap Band,The Phenomenal Handclap Band,"June 23, 2009",26,68,88
Jeremy Jay,Slow Dance,"March 24, 2009",13,68,0
Tori Amos,Midwinter Graces,"November 10, 2009",46,68,86
The Bad Plus,For All I Care,"February 3, 2009",6,68,0
