artist,album,date,week_num,meta_score,user_score
Don Henley,Cass County,"September 25, 2015",39,73,83
Yo La Tengo,Stuff Like That There,"August 28, 2015",35,73,68
Marika Hackman,We Slept At Last,"February 16, 2015",8,73,84
Between the Buried and Me,Coma Ecliptic,"July 10, 2015",28,73,84
Ducktails,St. Catherine,"July 24, 2015",30,73,82
Jan St. Werner,Miscontinuum Album ( Fiepblatter Catalogue #3),"January 27, 2015",5,73,0
St. Germain,St. Germain,"October 9, 2015",41,73,0
Mark Ronson,Uptown Special,"January 13, 2015",3,73,64
Battles,La Di Da Di,"September 18, 2015",38,73,74
Nathaniel Rateliff & the Night Sweats,Nathaniel Rateliff & the Night Sweats,"August 21, 2015",34,73,83
Romare,Projections,"February 24, 2015",9,73,50
Du Blonde,Welcome Back to Milk,"May 19, 2015",21,73,78
Cage the Elephant,Tell Me I'm Pretty,"December 18, 2015",51,73,82
Jim White,Take It Like a Man,"January 27, 2015",5,73,0
The Wainwright Sisters,Songs in the Dark,"November 13, 2015",46,73,0
Cheatahs,Mythologies,"October 30, 2015",44,73,0
Diagrams,Chromatics,"January 19, 2015",4,73,0
Lamb of God,VII: Sturm und Drang,"July 24, 2015",30,73,84
(Sandy) Alex G,Beach Music,"October 9, 2015",41,73,84
The Vaccines,English Graffiti,"May 26, 2015",22,73,79
Public Service Broadcasting,The Race for Space,"February 24, 2015",9,73,81
HEALTH,Death Magic,"August 7, 2015",32,73,81
EL VY,Return to the Moon,"October 30, 2015",44,73,82
Six Organs of Admittance,Hexadic II,"November 20, 2015",47,73,0
Eagles of Death Metal,Zipper Down,"October 2, 2015",40,73,72
Squarepusher,Damogen Furies,"April 21, 2015",17,73,0
The Chemical Brothers,Born In The Echoes,"July 17, 2015",29,72,67
Total Babes,Heydays,"May 19, 2015",21,72,0
Ray Wylie Hubbard,The Ruffian's Misfortune,"April 7, 2015",15,72,0
Errors,Lease Of Life,"March 23, 2015",13,72,70
British Sea Power,Sea of Brass,"October 30, 2015",44,72,84
Slim Twig,Thank You for Stickin' with Twig,"August 7, 2015",32,72,0
Colleen Green,I Want to Grow Up,"February 24, 2015",9,72,80
Toro y Moi,What For?,"April 7, 2015",15,72,72
Jerusalem in My Heart,Suuns & Jerusalem in My Heart,"April 14, 2015",16,72,0
Chilly Gonzales,Chambers,"March 24, 2015",13,72,0
Ghostface Killah,Adrian Younge Presents: Twelve Reasons to Die II,"July 10, 2015",28,72,80
Aqualung,10 Futures,"January 19, 2015",4,72,0
Disappears,Irreal,"January 20, 2015",4,72,0
Mikal Cronin,MCIII,"May 4, 2015",19,72,73
Big Sean,Dark Sky Paradise,"February 24, 2015",9,72,72
Fall Out Boy,American Beauty/American Psycho,"January 20, 2015",4,72,76
Teenage Time Killers,"Greatest Hits, Vol. 1","July 31, 2015",31,72,70
Django Django,Born Under Saturn,"May 4, 2015",19,72,77
All Them Witches,Dying Surfer Meets His Maker,"October 30, 2015",44,72,0
The Amazing,Picture You,"February 17, 2015",8,72,0
Will Butler,Policy,"March 10, 2015",11,72,71
